trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
40029A745B1674,20:45:00,20:45:00,26726,5,"",0,0,1.6019473815546
40029A745B1674,20:56:00,20:56:00,26730,6,"",0,0,3.0172000898134
40029A745B1674,20:59:00,20:59:00,26732,7,"",0,0,3.6729315360102
40029A745B1674,21:02:00,21:02:00,26728,8,"",0,0,4.7510165430197
40029A745B1674,21:06:00,21:06:00,26731,9,"",0,0,6.2430214523494
40030A745B1674,11:09:00,11:09:00,26724,1,"",0,0,0
40030A745B1674,11:11:00,11:11:00,26723,2,"",0,0,0.49080022084782
40030A745B1674,11:12:00,11:12:00,26722,3,"",0,0,0.9284268366922
40030A745B1674,11:13:00,11:13:00,26725,4,"",0,0,1.1733245314004
40030A745B1674,11:15:00,11:15:00,26726,5,"",0,0,1.6019473815546
40030A745B1674,11:26:00,11:26:00,26730,6,"",0,0,3.0172000898134
40030A745B1674,11:29:00,11:29:00,26732,7,"",0,0,3.6729315360102
40030A745B1674,11:32:00,11:32:00,26728,8,"",0,0,4.7510165430197
40030A745B1674,11:36:00,11:36:00,26731,9,"",0,0,6.2430214523494
40031A745B1674,21:59:00,21:59:00,26724,1,"",0,0,0
40031A745B1674,22:01:00,22:01:00,26723,2,"",0,0,0.49080022084782
40031A745B1674,22:02:00,22:02:00,26722,3,"",0,0,0.9284268366922
40031A745B1674,22:03:00,22:03:00,26725,4,"",0,0,1.1733245314004
40031A745B1674,22:05:00,22:05:00,26726,5,"",0,0,1.6019473815546
40031A745B1674,22:16:00,22:16:00,26730,6,"",0,0,3.0172000898134
40031A745B1674,22:19:00,22:19:00,26732,7,"",0,0,3.6729315360102
40031A745B1674,22:22:00,22:22:00,26728,8,"",0,0,4.7510165430197
40031A745B1674,22:26:00,22:26:00,26731,9,"",0,0,6.2430214523494
45252A746B1674,11:07:00,11:07:00,26724,1,"",0,0,0
45252A746B1674,11:09:00,11:09:00,26723,2,"",0,0,0.49080022084782
45252A746B1674,11:10:00,11:10:00,26722,3,"",0,0,0.9284268366922
45252A746B1674,11:11:00,11:11:00,26725,4,"",0,0,1.1733245314004
45252A746B1674,11:13:00,11:13:00,26726,5,"",0,0,1.6019473815546
45252A746B1674,11:24:00,11:24:00,26730,6,"",0,0,3.0172000898134
45252A746B1674,11:27:00,11:27:00,26732,7,"",0,0,3.6729315360102
45252A746B1674,11:30:00,11:30:00,26728,8,"",0,0,4.7510165430197
45252A746B1674,11:34:00,11:34:00,26731,9,"",0,0,6.2430214523494
40033A745B1674,23:09:00,23:09:00,26724,1,"",0,0,0
40033A745B1674,23:11:00,23:11:00,26723,2,"",0,0,0.49080022084782
40033A745B1674,23:12:00,23:12:00,26722,3,"",0,0,0.9284268366922
40033A745B1674,23:13:00,23:13:00,26725,4,"",0,0,1.1733245314004
40033A745B1674,23:15:00,23:15:00,26726,5,"",0,0,1.6019473815546
40033A745B1674,23:26:00,23:26:00,26730,6,"",0,0,3.0172000898134
40033A745B1674,23:29:00,23:29:00,26732,7,"",0,0,3.6729315360102
40033A745B1674,23:32:00,23:32:00,26728,8,"",0,0,4.7510165430197
40033A745B1674,23:36:00,23:36:00,26731,9,"",0,0,6.2430214523494
40034A745B1674,13:29:00,13:29:00,26724,1,"",0,0,0
40034A745B1674,13:31:00,13:31:00,26723,2,"",0,0,0.49080022084782
40034A745B1674,13:32:00,13:32:00,26722,3,"",0,0,0.9284268366922
40034A745B1674,13:33:00,13:33:00,26725,4,"",0,0,1.1733245314004
40034A745B1674,13:35:00,13:35:00,26726,5,"",0,0,1.6019473815546
40034A745B1674,13:46:00,13:46:00,26730,6,"",0,0,3.0172000898134
40034A745B1674,13:49:00,13:49:00,26732,7,"",0,0,3.6729315360102
40034A745B1674,13:52:00,13:52:00,26728,8,"",0,0,4.7510165430197
40034A745B1674,13:56:00,13:56:00,26731,9,"",0,0,6.2430214523494
40035A745B1674,01:00:00,01:00:00,26724,1,"",0,0,0
40035A745B1674,01:02:00,01:02:00,26723,2,"",0,0,0.49080022084782
40035A745B1674,01:03:00,01:03:00,26722,3,"",0,0,0.9284268366922
40035A745B1674,01:04:00,01:04:00,26725,4,"",0,0,1.1733245314004
40035A745B1674,01:06:00,01:06:00,26726,5,"",0,0,1.6019473815546
40035A745B1674,01:17:00,01:17:00,26730,6,"",0,0,3.0172000898134
40035A745B1674,01:20:00,01:20:00,26732,7,"",0,0,3.6729315360102
40035A745B1674,01:23:00,01:23:00,26728,8,"",0,0,4.7510165430197
40035A745B1674,01:27:00,01:27:00,26731,9,"",0,0,6.2430214523494
40036A745B1674,14:49:00,14:49:00,26724,1,"",0,0,0
40036A745B1674,14:51:00,14:51:00,26723,2,"",0,0,0.49080022084782
40036A745B1674,14:52:00,14:52:00,26722,3,"",0,0,0.9284268366922
40036A745B1674,14:53:00,14:53:00,26725,4,"",0,0,1.1733245314004
40036A745B1674,14:55:00,14:55:00,26726,5,"",0,0,1.6019473815546
40036A745B1674,15:06:00,15:06:00,26730,6,"",0,0,3.0172000898134
40036A745B1674,15:09:00,15:09:00,26732,7,"",0,0,3.6729315360102
40036A745B1674,15:12:00,15:12:00,26728,8,"",0,0,4.7510165430197
40036A745B1674,15:16:00,15:16:00,26731,9,"",0,0,6.2430214523494
40037A745B1674,03:20:00,03:20:00,26724,1,"",0,0,0
40037A745B1674,03:22:00,03:22:00,26723,2,"",0,0,0.49080022084782
40037A745B1674,03:23:00,03:23:00,26722,3,"",0,0,0.9284268366922
40037A745B1674,03:24:00,03:24:00,26725,4,"",0,0,1.1733245314004
40037A745B1674,03:26:00,03:26:00,26726,5,"",0,0,1.6019473815546
40037A745B1674,03:37:00,03:37:00,26730,6,"",0,0,3.0172000898134
40037A745B1674,03:40:00,03:40:00,26732,7,"",0,0,3.6729315360102
40037A745B1674,03:43:00,03:43:00,26728,8,"",0,0,4.7510165430197
40037A745B1674,03:47:00,03:47:00,26731,9,"",0,0,6.2430214523494
40039A745B1674,16:09:00,16:09:00,26724,1,"",0,0,0
40039A745B1674,16:11:00,16:11:00,26723,2,"",0,0,0.49080022084782
40039A745B1674,16:12:00,16:12:00,26722,3,"",0,0,0.9284268366922
40039A745B1674,16:13:00,16:13:00,26725,4,"",0,0,1.1733245314004
40039A745B1674,16:15:00,16:15:00,26726,5,"",0,0,1.6019473815546
40039A745B1674,16:26:00,16:26:00,26730,6,"",0,0,3.0172000898134
40039A745B1674,16:29:00,16:29:00,26732,7,"",0,0,3.6729315360102
40039A745B1674,16:32:00,16:32:00,26728,8,"",0,0,4.7510165430197
40039A745B1674,16:36:00,16:36:00,26731,9,"",0,0,6.2430214523494
40040A745B1674,05:40:00,05:40:00,26724,1,"",0,0,0
40040A745B1674,05:42:00,05:42:00,26723,2,"",0,0,0.49080022084782
40040A745B1674,05:43:00,05:43:00,26722,3,"",0,0,0.9284268366922
40040A745B1674,05:44:00,05:44:00,26725,4,"",0,0,1.1733245314004
40040A745B1674,05:46:00,05:46:00,26726,5,"",0,0,1.6019473815546
40040A745B1674,05:57:00,05:57:00,26730,6,"",0,0,3.0172000898134
40040A745B1674,06:00:00,06:00:00,26732,7,"",0,0,3.6729315360102
40040A745B1674,06:03:00,06:03:00,26728,8,"",0,0,4.7510165430197
40040A745B1674,06:07:00,06:07:00,26731,9,"",0,0,6.2430214523494
40041A745B1674,17:39:00,17:39:00,26724,1,"",0,0,0
40041A745B1674,17:41:00,17:41:00,26723,2,"",0,0,0.49080022084782
40041A745B1674,17:42:00,17:42:00,26722,3,"",0,0,0.9284268366922
40041A745B1674,17:43:00,17:43:00,26725,4,"",0,0,1.1733245314004
40041A745B1674,17:45:00,17:45:00,26726,5,"",0,0,1.6019473815546
40041A745B1674,17:56:00,17:56:00,26730,6,"",0,0,3.0172000898134
40041A745B1674,17:59:00,17:59:00,26732,7,"",0,0,3.6729315360102
40041A745B1674,18:02:00,18:02:00,26728,8,"",0,0,4.7510165430197
40041A745B1674,18:06:00,18:06:00,26731,9,"",0,0,6.2430214523494
40042A745B1674,07:45:00,07:45:00,26724,1,"",0,0,0
40042A745B1674,07:47:00,07:47:00,26723,2,"",0,0,0.49080022084782
40042A745B1674,07:48:00,07:48:00,26722,3,"",0,0,0.9284268366922
40042A745B1674,07:49:00,07:49:00,26725,4,"",0,0,1.1733245314004
40042A745B1674,07:51:00,07:51:00,26726,5,"",0,0,1.6019473815546
40042A745B1674,08:02:00,08:02:00,26730,6,"",0,0,3.0172000898134
40042A745B1674,08:05:00,08:05:00,26732,7,"",0,0,3.6729315360102
40042A745B1674,08:08:00,08:08:00,26728,8,"",0,0,4.7510165430197
40042A745B1674,08:12:00,08:12:00,26731,9,"",0,0,6.2430214523494
40043A745B1674,18:49:00,18:49:00,26724,1,"",0,0,0
40043A745B1674,18:51:00,18:51:00,26723,2,"",0,0,0.49080022084782
40043A745B1674,18:52:00,18:52:00,26722,3,"",0,0,0.9284268366922
40043A745B1674,18:53:00,18:53:00,26725,4,"",0,0,1.1733245314004
40043A745B1674,18:55:00,18:55:00,26726,5,"",0,0,1.6019473815546
40043A745B1674,19:06:00,19:06:00,26730,6,"",0,0,3.0172000898134
40043A745B1674,19:09:00,19:09:00,26732,7,"",0,0,3.6729315360102
40043A745B1674,19:12:00,19:12:00,26728,8,"",0,0,4.7510165430197
40043A745B1674,19:16:00,19:16:00,26731,9,"",0,0,6.2430214523494
40044A745B1674,09:09:00,09:09:00,26724,1,"",0,0,0
40044A745B1674,09:11:00,09:11:00,26723,2,"",0,0,0.49080022084782
40044A745B1674,09:12:00,09:12:00,26722,3,"",0,0,0.9284268366922
40044A745B1674,09:13:00,09:13:00,26725,4,"",0,0,1.1733245314004
40044A745B1674,09:15:00,09:15:00,26726,5,"",0,0,1.6019473815546
40044A745B1674,09:26:00,09:26:00,26730,6,"",0,0,3.0172000898134
40044A745B1674,09:29:00,09:29:00,26732,7,"",0,0,3.6729315360102
40044A745B1674,09:32:00,09:32:00,26728,8,"",0,0,4.7510165430197
40044A745B1674,09:36:00,09:36:00,26731,9,"",0,0,6.2430214523494
40045A745B1674,19:59:00,19:59:00,26724,1,"",0,0,0
40045A745B1674,20:01:00,20:01:00,26723,2,"",0,0,0.49080022084782
40045A745B1674,20:02:00,20:02:00,26722,3,"",0,0,0.9284268366922
40045A745B1674,20:03:00,20:03:00,26725,4,"",0,0,1.1733245314004
40045A745B1674,20:05:00,20:05:00,26726,5,"",0,0,1.6019473815546
40045A745B1674,20:16:00,20:16:00,26730,6,"",0,0,3.0172000898134
40045A745B1674,20:19:00,20:19:00,26732,7,"",0,0,3.6729315360102
40045A745B1674,20:22:00,20:22:00,26728,8,"",0,0,4.7510165430197
40045A745B1674,20:26:00,20:26:00,26731,9,"",0,0,6.2430214523494
40046A745B1674,10:29:00,10:29:00,26724,1,"",0,0,0
40046A745B1674,10:31:00,10:31:00,26723,2,"",0,0,0.49080022084782
40046A745B1674,10:32:00,10:32:00,26722,3,"",0,0,0.9284268366922
40046A745B1674,10:33:00,10:33:00,26725,4,"",0,0,1.1733245314004
40046A745B1674,10:35:00,10:35:00,26726,5,"",0,0,1.6019473815546
40046A745B1674,10:46:00,10:46:00,26730,6,"",0,0,3.0172000898134
40046A745B1674,10:49:00,10:49:00,26732,7,"",0,0,3.6729315360102
40046A745B1674,10:52:00,10:52:00,26728,8,"",0,0,4.7510165430197
40046A745B1674,10:56:00,10:56:00,26731,9,"",0,0,6.2430214523494
45214A745B1674,21:19:00,21:19:00,26724,1,"",0,0,0
45214A745B1674,21:21:00,21:21:00,26723,2,"",0,0,0.49080022084782
45214A745B1674,21:22:00,21:22:00,26722,3,"",0,0,0.9284268366922
45214A745B1674,21:23:00,21:23:00,26725,4,"",0,0,1.1733245314004
45214A745B1674,21:25:00,21:25:00,26726,5,"",0,0,1.6019473815546
45214A745B1674,21:36:00,21:36:00,26730,6,"",0,0,3.0172000898134
45214A745B1674,21:39:00,21:39:00,26732,7,"",0,0,3.6729315360102
45214A745B1674,21:42:00,21:42:00,26728,8,"",0,0,4.7510165430197
45214A745B1674,21:46:00,21:46:00,26731,9,"",0,0,6.2430214523494
40048A745B1674,11:49:00,11:49:00,26724,1,"",0,0,0
40048A745B1674,11:51:00,11:51:00,26723,2,"",0,0,0.49080022084782
40048A745B1674,11:52:00,11:52:00,26722,3,"",0,0,0.9284268366922
40048A745B1674,11:53:00,11:53:00,26725,4,"",0,0,1.1733245314004
40048A745B1674,11:55:00,11:55:00,26726,5,"",0,0,1.6019473815546
40048A745B1674,12:06:00,12:06:00,26730,6,"",0,0,3.0172000898134
40048A745B1674,12:09:00,12:09:00,26732,7,"",0,0,3.6729315360102
40048A745B1674,12:12:00,12:12:00,26728,8,"",0,0,4.7510165430197
40048A745B1674,12:16:00,12:16:00,26731,9,"",0,0,6.2430214523494
40050A745B1674,22:39:00,22:39:00,26724,1,"",0,0,0
40050A745B1674,22:41:00,22:41:00,26723,2,"",0,0,0.49080022084782
40050A745B1674,22:42:00,22:42:00,26722,3,"",0,0,0.9284268366922
40050A745B1674,22:43:00,22:43:00,26725,4,"",0,0,1.1733245314004
40050A745B1674,22:45:00,22:45:00,26726,5,"",0,0,1.6019473815546
40050A745B1674,22:56:00,22:56:00,26730,6,"",0,0,3.0172000898134
40050A745B1674,22:59:00,22:59:00,26732,7,"",0,0,3.6729315360102
40050A745B1674,23:02:00,23:02:00,26728,8,"",0,0,4.7510165430197
40050A745B1674,23:06:00,23:06:00,26731,9,"",0,0,6.2430214523494
40051A745B1674,13:09:00,13:09:00,26724,1,"",0,0,0
40051A745B1674,13:11:00,13:11:00,26723,2,"",0,0,0.49080022084782
40051A745B1674,13:12:00,13:12:00,26722,3,"",0,0,0.9284268366922
40051A745B1674,13:13:00,13:13:00,26725,4,"",0,0,1.1733245314004
40051A745B1674,13:15:00,13:15:00,26726,5,"",0,0,1.6019473815546
40051A745B1674,13:26:00,13:26:00,26730,6,"",0,0,3.0172000898134
40051A745B1674,13:29:00,13:29:00,26732,7,"",0,0,3.6729315360102
40051A745B1674,13:32:00,13:32:00,26728,8,"",0,0,4.7510165430197
40051A745B1674,13:36:00,13:36:00,26731,9,"",0,0,6.2430214523494
40052A745B1674,23:59:00,23:59:00,26724,1,"",0,0,0
40052A745B1674,24:01:00,24:01:00,26723,2,"",0,0,0.49080022084782
40052A745B1674,24:02:00,24:02:00,26722,3,"",0,0,0.9284268366922
40052A745B1674,24:03:00,24:03:00,26725,4,"",0,0,1.1733245314004
40052A745B1674,24:05:00,24:05:00,26726,5,"",0,0,1.6019473815546
40052A745B1674,24:16:00,24:16:00,26730,6,"",0,0,3.0172000898134
40052A745B1674,24:19:00,24:19:00,26732,7,"",0,0,3.6729315360102
40052A745B1674,24:22:00,24:22:00,26728,8,"",0,0,4.7510165430197
40052A745B1674,24:26:00,24:26:00,26731,9,"",0,0,6.2430214523494
40053A745B1674,14:29:00,14:29:00,26724,1,"",0,0,0
40053A745B1674,14:31:00,14:31:00,26723,2,"",0,0,0.49080022084782
40053A745B1674,14:32:00,14:32:00,26722,3,"",0,0,0.9284268366922
40053A745B1674,14:33:00,14:33:00,26725,4,"",0,0,1.1733245314004
40053A745B1674,14:35:00,14:35:00,26726,5,"",0,0,1.6019473815546
40053A745B1674,14:46:00,14:46:00,26730,6,"",0,0,3.0172000898134
40053A745B1674,14:49:00,14:49:00,26732,7,"",0,0,3.6729315360102
40053A745B1674,14:52:00,14:52:00,26728,8,"",0,0,4.7510165430197
40053A745B1674,14:56:00,14:56:00,26731,9,"",0,0,6.2430214523494
40054A745B1674,02:45:00,02:45:00,26724,1,"",0,0,0
40054A745B1674,02:47:00,02:47:00,26723,2,"",0,0,0.49080022084782
40054A745B1674,02:48:00,02:48:00,26722,3,"",0,0,0.9284268366922
40054A745B1674,02:49:00,02:49:00,26725,4,"",0,0,1.1733245314004
40054A745B1674,02:51:00,02:51:00,26726,5,"",0,0,1.6019473815546
40054A745B1674,03:02:00,03:02:00,26730,6,"",0,0,3.0172000898134
40054A745B1674,03:05:00,03:05:00,26732,7,"",0,0,3.6729315360102
40054A745B1674,03:08:00,03:08:00,26728,8,"",0,0,4.7510165430197
40054A745B1674,03:12:00,03:12:00,26731,9,"",0,0,6.2430214523494
40055A745B1674,15:49:00,15:49:00,26724,1,"",0,0,0
40055A745B1674,15:51:00,15:51:00,26723,2,"",0,0,0.49080022084782
40055A745B1674,15:52:00,15:52:00,26722,3,"",0,0,0.9284268366922
40055A745B1674,15:53:00,15:53:00,26725,4,"",0,0,1.1733245314004
40055A745B1674,15:55:00,15:55:00,26726,5,"",0,0,1.6019473815546
40055A745B1674,16:06:00,16:06:00,26730,6,"",0,0,3.0172000898134
40055A745B1674,16:09:00,16:09:00,26732,7,"",0,0,3.6729315360102
40055A745B1674,16:12:00,16:12:00,26728,8,"",0,0,4.7510165430197
40055A745B1674,16:16:00,16:16:00,26731,9,"",0,0,6.2430214523494
40057A745B1674,05:05:00,05:05:00,26724,1,"",0,0,0
40057A745B1674,05:07:00,05:07:00,26723,2,"",0,0,0.49080022084782
40057A745B1674,05:08:00,05:08:00,26722,3,"",0,0,0.9284268366922
40057A745B1674,05:09:00,05:09:00,26725,4,"",0,0,1.1733245314004
40057A745B1674,05:11:00,05:11:00,26726,5,"",0,0,1.6019473815546
40057A745B1674,05:22:00,05:22:00,26730,6,"",0,0,3.0172000898134
40057A745B1674,05:25:00,05:25:00,26732,7,"",0,0,3.6729315360102
40057A745B1674,05:28:00,05:28:00,26728,8,"",0,0,4.7510165430197
40057A745B1674,05:32:00,05:32:00,26731,9,"",0,0,6.2430214523494
40058A745B1674,17:09:00,17:09:00,26724,1,"",0,0,0
40058A745B1674,17:11:00,17:11:00,26723,2,"",0,0,0.49080022084782
40058A745B1674,17:12:00,17:12:00,26722,3,"",0,0,0.9284268366922
40058A745B1674,17:13:00,17:13:00,26725,4,"",0,0,1.1733245314004
40058A745B1674,17:15:00,17:15:00,26726,5,"",0,0,1.6019473815546
40058A745B1674,17:26:00,17:26:00,26730,6,"",0,0,3.0172000898134
40058A745B1674,17:29:00,17:29:00,26732,7,"",0,0,3.6729315360102
40058A745B1674,17:32:00,17:32:00,26728,8,"",0,0,4.7510165430197
40058A745B1674,17:36:00,17:36:00,26731,9,"",0,0,6.2430214523494
40059A745B1674,06:50:00,06:50:00,26724,1,"",0,0,0
40059A745B1674,06:52:00,06:52:00,26723,2,"",0,0,0.49080022084782
40059A745B1674,06:53:00,06:53:00,26722,3,"",0,0,0.9284268366922
40059A745B1674,06:54:00,06:54:00,26725,4,"",0,0,1.1733245314004
40059A745B1674,06:56:00,06:56:00,26726,5,"",0,0,1.6019473815546
40059A745B1674,07:07:00,07:07:00,26730,6,"",0,0,3.0172000898134
40059A745B1674,07:10:00,07:10:00,26732,7,"",0,0,3.6729315360102
40059A745B1674,07:13:00,07:13:00,26728,8,"",0,0,4.7510165430197
40059A745B1674,07:17:00,07:17:00,26731,9,"",0,0,6.2430214523494
40060A746B1674,16:07:00,16:07:00,26724,1,"",0,0,0
40060A746B1674,16:09:00,16:09:00,26723,2,"",0,0,0.49080022084782
40060A746B1674,16:10:00,16:10:00,26722,3,"",0,0,0.9284268366922
40060A746B1674,16:11:00,16:11:00,26725,4,"",0,0,1.1733245314004
40060A746B1674,16:13:00,16:13:00,26726,5,"",0,0,1.6019473815546
40060A746B1674,16:24:00,16:24:00,26730,6,"",0,0,3.0172000898134
40060A746B1674,16:27:00,16:27:00,26732,7,"",0,0,3.6729315360102
40060A746B1674,16:30:00,16:30:00,26728,8,"",0,0,4.7510165430197
40060A746B1674,16:34:00,16:34:00,26731,9,"",0,0,6.2430214523494
40061A746B1674,06:15:00,06:15:00,26724,1,"",0,0,0
40061A746B1674,06:17:00,06:17:00,26723,2,"",0,0,0.49080022084782
40061A746B1674,06:18:00,06:18:00,26722,3,"",0,0,0.9284268366922
40061A746B1674,06:19:00,06:19:00,26725,4,"",0,0,1.1733245314004
40061A746B1674,06:21:00,06:21:00,26726,5,"",0,0,1.6019473815546
40061A746B1674,06:32:00,06:32:00,26730,6,"",0,0,3.0172000898134
40061A746B1674,06:35:00,06:35:00,26732,7,"",0,0,3.6729315360102
40061A746B1674,06:38:00,06:38:00,26728,8,"",0,0,4.7510165430197
40061A746B1674,06:42:00,06:42:00,26731,9,"",0,0,6.2430214523494
40062A746B1674,17:17:00,17:17:00,26724,1,"",0,0,0
40062A746B1674,17:19:00,17:19:00,26723,2,"",0,0,0.49080022084782
40062A746B1674,17:20:00,17:20:00,26722,3,"",0,0,0.9284268366922
40062A746B1674,17:21:00,17:21:00,26725,4,"",0,0,1.1733245314004
40062A746B1674,17:23:00,17:23:00,26726,5,"",0,0,1.6019473815546
40062A746B1674,17:34:00,17:34:00,26730,6,"",0,0,3.0172000898134
40062A746B1674,17:37:00,17:37:00,26732,7,"",0,0,3.6729315360102
40062A746B1674,17:40:00,17:40:00,26728,8,"",0,0,4.7510165430197
40062A746B1674,17:44:00,17:44:00,26731,9,"",0,0,6.2430214523494
40063A746B1674,08:00:00,08:00:00,26724,1,"",0,0,0
40063A746B1674,08:02:00,08:02:00,26723,2,"",0,0,0.49080022084782
40063A746B1674,08:03:00,08:03:00,26722,3,"",0,0,0.9284268366922
40063A746B1674,08:04:00,08:04:00,26725,4,"",0,0,1.1733245314004
40063A746B1674,08:06:00,08:06:00,26726,5,"",0,0,1.6019473815546
40063A746B1674,08:17:00,08:17:00,26730,6,"",0,0,3.0172000898134
40063A746B1674,08:20:00,08:20:00,26732,7,"",0,0,3.6729315360102
40063A746B1674,08:23:00,08:23:00,26728,8,"",0,0,4.7510165430197
40063A746B1674,08:27:00,08:27:00,26731,9,"",0,0,6.2430214523494
40064A746B1674,18:47:00,18:47:00,26724,1,"",0,0,0
40064A746B1674,18:49:00,18:49:00,26723,2,"",0,0,0.49080022084782
40064A746B1674,18:50:00,18:50:00,26722,3,"",0,0,0.9284268366922
40064A746B1674,18:51:00,18:51:00,26725,4,"",0,0,1.1733245314004
40064A746B1674,18:53:00,18:53:00,26726,5,"",0,0,1.6019473815546
40064A746B1674,19:04:00,19:04:00,26730,6,"",0,0,3.0172000898134
40064A746B1674,19:07:00,19:07:00,26732,7,"",0,0,3.6729315360102
40064A746B1674,19:10:00,19:10:00,26728,8,"",0,0,4.7510165430197
40064A746B1674,19:14:00,19:14:00,26731,9,"",0,0,6.2430214523494
40065A746B1674,09:45:00,09:45:00,26724,1,"",0,0,0
40065A746B1674,09:47:00,09:47:00,26723,2,"",0,0,0.49080022084782
40065A746B1674,09:48:00,09:48:00,26722,3,"",0,0,0.9284268366922
40065A746B1674,09:49:00,09:49:00,26725,4,"",0,0,1.1733245314004
40065A746B1674,09:51:00,09:51:00,26726,5,"",0,0,1.6019473815546
40065A746B1674,10:02:00,10:02:00,26730,6,"",0,0,3.0172000898134
40065A746B1674,10:05:00,10:05:00,26732,7,"",0,0,3.6729315360102
40065A746B1674,10:08:00,10:08:00,26728,8,"",0,0,4.7510165430197
40065A746B1674,10:12:00,10:12:00,26731,9,"",0,0,6.2430214523494
40066A746B1674,20:47:00,20:47:00,26724,1,"",0,0,0
40066A746B1674,20:49:00,20:49:00,26723,2,"",0,0,0.49080022084782
40066A746B1674,20:50:00,20:50:00,26722,3,"",0,0,0.9284268366922
40066A746B1674,20:51:00,20:51:00,26725,4,"",0,0,1.1733245314004
40066A746B1674,20:53:00,20:53:00,26726,5,"",0,0,1.6019473815546
40066A746B1674,21:04:00,21:04:00,26730,6,"",0,0,3.0172000898134
40066A746B1674,21:07:00,21:07:00,26732,7,"",0,0,3.6729315360102
40066A746B1674,21:10:00,21:10:00,26728,8,"",0,0,4.7510165430197
40066A746B1674,21:14:00,21:14:00,26731,9,"",0,0,6.2430214523494
40067A746B1674,11:27:00,11:27:00,26724,1,"",0,0,0
40067A746B1674,11:29:00,11:29:00,26723,2,"",0,0,0.49080022084782
40067A746B1674,11:30:00,11:30:00,26722,3,"",0,0,0.9284268366922
40067A746B1674,11:31:00,11:31:00,26725,4,"",0,0,1.1733245314004
40067A746B1674,11:33:00,11:33:00,26726,5,"",0,0,1.6019473815546
40067A746B1674,11:44:00,11:44:00,26730,6,"",0,0,3.0172000898134
40067A746B1674,11:47:00,11:47:00,26732,7,"",0,0,3.6729315360102
40067A746B1674,11:50:00,11:50:00,26728,8,"",0,0,4.7510165430197
40067A746B1674,11:54:00,11:54:00,26731,9,"",0,0,6.2430214523494
40068A746B1674,23:07:00,23:07:00,26724,1,"",0,0,0
40068A746B1674,23:09:00,23:09:00,26723,2,"",0,0,0.49080022084782
40068A746B1674,23:10:00,23:10:00,26722,3,"",0,0,0.9284268366922
40068A746B1674,23:11:00,23:11:00,26725,4,"",0,0,1.1733245314004
40068A746B1674,23:13:00,23:13:00,26726,5,"",0,0,1.6019473815546
40068A746B1674,23:24:00,23:24:00,26730,6,"",0,0,3.0172000898134
40068A746B1674,23:27:00,23:27:00,26732,7,"",0,0,3.6729315360102
40068A746B1674,23:30:00,23:30:00,26728,8,"",0,0,4.7510165430197
40068A746B1674,23:34:00,23:34:00,26731,9,"",0,0,6.2430214523494
40069A746B1674,12:27:00,12:27:00,26724,1,"",0,0,0
40069A746B1674,12:29:00,12:29:00,26723,2,"",0,0,0.49080022084782
40069A746B1674,12:30:00,12:30:00,26722,3,"",0,0,0.9284268366922
40069A746B1674,12:31:00,12:31:00,26725,4,"",0,0,1.1733245314004
40069A746B1674,12:33:00,12:33:00,26726,5,"",0,0,1.6019473815546
40069A746B1674,12:44:00,12:44:00,26730,6,"",0,0,3.0172000898134
40069A746B1674,12:47:00,12:47:00,26732,7,"",0,0,3.6729315360102
40069A746B1674,12:50:00,12:50:00,26728,8,"",0,0,4.7510165430197
40069A746B1674,12:54:00,12:54:00,26731,9,"",0,0,6.2430214523494
40070A746B1674,00:29:00,00:29:00,26724,1,"",0,0,0
40070A746B1674,00:31:00,00:31:00,26723,2,"",0,0,0.49080022084782
40070A746B1674,00:32:00,00:32:00,26722,3,"",0,0,0.9284268366922
40070A746B1674,00:33:00,00:33:00,26725,4,"",0,0,1.1733245314004
40070A746B1674,00:35:00,00:35:00,26726,5,"",0,0,1.6019473815546
40070A746B1674,00:46:00,00:46:00,26730,6,"",0,0,3.0172000898134
40070A746B1674,00:49:00,00:49:00,26732,7,"",0,0,3.6729315360102
40070A746B1674,00:52:00,00:52:00,26728,8,"",0,0,4.7510165430197
40070A746B1674,00:56:00,00:56:00,26731,9,"",0,0,6.2430214523494
40071A746B1674,13:27:00,13:27:00,26724,1,"",0,0,0
40071A746B1674,13:29:00,13:29:00,26723,2,"",0,0,0.49080022084782
40071A746B1674,13:30:00,13:30:00,26722,3,"",0,0,0.9284268366922
40071A746B1674,13:31:00,13:31:00,26725,4,"",0,0,1.1733245314004
40071A746B1674,13:33:00,13:33:00,26726,5,"",0,0,1.6019473815546
40071A746B1674,13:44:00,13:44:00,26730,6,"",0,0,3.0172000898134
40071A746B1674,13:47:00,13:47:00,26732,7,"",0,0,3.6729315360102
40071A746B1674,13:50:00,13:50:00,26728,8,"",0,0,4.7510165430197
40071A746B1674,13:54:00,13:54:00,26731,9,"",0,0,6.2430214523494
40072A746B1674,01:29:00,01:29:00,26724,1,"",0,0,0
40072A746B1674,01:31:00,01:31:00,26723,2,"",0,0,0.49080022084782
40072A746B1674,01:32:00,01:32:00,26722,3,"",0,0,0.9284268366922
40072A746B1674,01:33:00,01:33:00,26725,4,"",0,0,1.1733245314004
40072A746B1674,01:35:00,01:35:00,26726,5,"",0,0,1.6019473815546
40072A746B1674,01:46:00,01:46:00,26730,6,"",0,0,3.0172000898134
40072A746B1674,01:49:00,01:49:00,26732,7,"",0,0,3.6729315360102
